"customer_key","year_birth","age_in_2014","generation","education","marital_status","living_situation","income","kidhome","teenhome","dt_customer","is_parent","household_size","age_group"
"100800","1976","38","Gen X","PhD","Divorced","Alone","55412","1","1","2013-11-22 00:00:00","true","3","30s"
"100801","1992","22","Millennial","Graduate","Single","Alone","48789","0","0","2012-10-09 00:00:00","false","1","20s"
"100802","1967","47","Gen X","PhD","Together","Partner","56575","0","2","2013-05-05 00:00:00","true","4","40s"
"100803","1980","34","","Undergraduate","Together","Partner","25130","1","0","2013-02-10 00:00:00","true","3","30s"
"100804","1967","47","Gen X","Graduate","Married","Partner","35441","1","1","2013-02-14 00:00:00","true","4","40s"
"100805","1956","58","Baby Boomer","Graduate","Married","Partner","71391","0","1","2013-03-29 00:00:00","true","3","50s"
"100806","1972","42","Gen X","Master","Single","Alone","49494","1","0","2013-04-25 00:00:00","true","2","40s"
"100807","1980","34","","Graduate","Divorced","Alone","81702","0","0","2012-09-23 00:00:00","false","1","30s"
"100808","1980","34","","Undergraduate","Single","Alone","45889","0","1","2013-02-07 00:00:00","true","2","30s"
"100809","1977","37","Gen X","Graduate","Single","Alone","56628","0","1","2014-03-21 00:00:00","true","2","30s"
"100810","1950","64","Baby Boomer","Graduate","Together","Partner","34026","1","1","2013-05-08 00:00:00","true","4","60s"
"100811","1974","40","Gen X","Graduate","Married","Partner","40049","0","1","2012-11-29 00:00:00","true","3","40s"
"100812","1988","26","Millennial","Graduate","Single","Alone","34176","1","0","2014-12-05 00:00:00","true","2","20s"
"100813","1981","33","Millennial","Graduate","Married","Partner","19419","1","0","2012-10-11 00:00:00","true","3","30s"
"100814","1960","54","Baby Boomer","Undergraduate","Married","Partner","82504","0","0","2013-07-27 00:00:00","false","2","50s"
"100815","1970","44","Gen X","Graduate","Together","Partner","81205","0","0","2014-01-13 00:00:00","false","2","40s"
"100816","1991","23","Millennial","Undergraduate","Single","Alone","61618","0","0","2012-09-29 00:00:00","false","1","20s"
"100817","1956","58","Baby Boomer","Master","Single","Alone","55284","0","1","2012-12-24 00:00:00","true","2","50s"
"100818","1963","51","Baby Boomer","Graduate","Single","Alone","49980","0","1","2013-10-23 00:00:00","true","2","50s"
"100819","1980","34","","Graduate","Married","Partner","15072","2","0","2013-10-05 00:00:00","true","4","30s"
"100820","1974","40","Gen X","Graduate","Single","Alone","49166","0","1","2013-06-13 00:00:00","true","2","40s"
"100821","1957","57","Baby Boomer","Undergraduate","Married","Partner","82347","0","0","2012-06-11 00:00:00","false","2","50s"
"100822","1966","48","Gen X","PhD","Together","Partner","30843","1","1","2014-05-26 00:00:00","true","4","40s"
"100823","1974","40","Gen X","PhD","Married","Partner","46374","0","1","2014-03-17 00:00:00","true","3","40s"
"100824","1979","35","Gen X","Graduate","Single","Alone","60474","0","1","2013-01-04 00:00:00","true","2","30s"
"100825","1973","41","Gen X","Master","Married","Partner","38576","0","1","2014-04-03 00:00:00","true","3","40s"
"100826","1985","29","Millennial","Graduate","Married","Partner","55357","2","0","2013-02-19 00:00:00","true","4","20s"
"100827","1966","48","Gen X","Graduate","Together","Partner","37758","1","1","2012-04-10 00:00:00","true","4","40s"
"100828","1989","25","Millennial","Undergraduate","Married","Partner","85710","0","0","2013-05-05 00:00:00","false","2","20s"
"100829","1969","45","Gen X","Graduate","Together","Partner","23228","1","0","2014-01-26 00:00:00","true","3","40s"
"100830","1969","45","Gen X","Master","Together","Partner","44602","1","1","2014-02-15 00:00:00","true","4","40s"
"100831","1987","27","Millennial","Graduate","Married","Partner","7500","0","0","2013-09-01 00:00:00","false","2","20s"
"100832","1989","25","Millennial","Undergraduate","Together","Partner","38683","1","0","2012-04-10 00:00:00","true","3","20s"
"100833","1975","39","Gen X","Undergraduate","Single","Alone","49514","1","0","2013-12-17 00:00:00","true","2","30s"
"100834","1973","41","Gen X","PhD","Together","Partner","57906","0","1","2013-11-06 00:00:00","true","3","40s"
"100835","1966","48","Gen X","Master","Single","Alone","43456","0","1","2013-03-26 00:00:00","true","2","40s"
"100836","1986","28","Millennial","Master","Single","Alone","19485","2","0","2013-09-24 00:00:00","true","3","20s"
"100837","1978","36","Gen X","Graduate","Together","Partner","53172","0","1","2013-06-05 00:00:00","true","3","30s"
"100838","1979","35","Gen X","Graduate","Together","Partner","30545","1","0","2012-10-17 00:00:00","true","3","30s"
"100839","1983","31","Millennial","PhD","Together","Partner","70123","0","0","2013-09-28 00:00:00","false","2","30s"
"100840","1959","55","Baby Boomer","Graduate","Single","Alone","62450","0","1","2014-06-01 00:00:00","true","2","50s"
"100841","1976","38","Gen X","Graduate","Together","Partner","21675","1","0","2014-11-06 00:00:00","true","3","30s"
"100842","1981","33","Millennial","Undergraduate","Single","Alone","42395","1","1","2014-04-04 00:00:00","true","3","30s"
"100843","1978","36","Gen X","Master","Together","Partner","61346","1","0","2013-06-10 00:00:00","true","3","30s"
"100844","1953","61","Baby Boomer","Graduate","Together","Partner","80812","0","0","2013-09-17 00:00:00","false","2","60s"
"100845","1971","43","Gen X","Master","Divorced","Alone","42835","1","1","2013-06-30 00:00:00","true","3","40s"
"100846","1983","31","Millennial","Graduate","Married","Partner","39922","1","0","2013-02-14 00:00:00","true","3","30s"
"100847","1956","58","Baby Boomer","Master","Single","Alone","86424","0","0","2014-05-04 00:00:00","false","1","50s"
"100848","1978","36","Gen X","Undergraduate","Together","Partner","17117","1","0","2013-01-17 00:00:00","true","3","30s"
"100849","1972","42","Gen X","Graduate","Single","Alone","24762","1","0","2014-10-02 00:00:00","true","2","40s"
"100850","1975","39","Gen X","Graduate","Married","Partner","35797","0","1","2012-10-16 00:00:00","true","3","30s"
"100851","1975","39","Gen X","Graduate","Divorced","Alone","36627","2","0","2013-07-23 00:00:00","true","3","30s"
"100852","1981","33","Millennial","Undergraduate","Married","Partner","51111","1","1","2014-06-19 00:00:00","true","4","30s"
"100853","1970","44","Gen X","PhD","Together","Partner","82072","0","0","2013-02-07 00:00:00","false","2","40s"
"100854","1953","61","Baby Boomer","PhD","Single","Alone","46231","2","1","2012-11-26 00:00:00","true","4","60s"
"100855","1959","55","Baby Boomer","Graduate","Married","Partner","42243","1","1","2013-11-12 00:00:00","true","4","50s"
"100856","1962","52","Baby Boomer","Graduate","Together","Partner","51195","1","1","2013-01-04 00:00:00","true","4","50s"
"100857","1978","36","Gen X","Master","Single","Alone","68092","0","0","2013-12-16 00:00:00","false","1","30s"
"100858","1973","41","Gen X","Graduate","Married","Partner","31814","1","0","2013-09-02 00:00:00","true","3","40s"
"100859","1965","49","Gen X","Master","Widow","Alone","51390","1","1","2012-08-09 00:00:00","true","3","40s"
"100860","1983","31","Millennial","Graduate","Married","Partner","76630","0","0","2014-01-14 00:00:00","false","2","30s"
"100861","1991","23","Millennial","High School","Single","Alone","26868","1","0","2014-04-30 00:00:00","true","2","20s"
"100862","1972","42","Gen X","PhD","Single","Alone","55260","0","1","2012-12-12 00:00:00","true","2","40s"
"100863","1956","58","Baby Boomer","Graduate","Together","Partner","64090","0","1","2013-07-08 00:00:00","true","3","50s"
"100864","1958","56","Baby Boomer","Graduate","Divorced","Alone","78331","0","1","2014-01-23 00:00:00","true","2","50s"
"100865","1974","40","Gen X","PhD","Married","Partner","37087","1","0","2013-11-08 00:00:00","true","3","40s"
"100866","1986","28","Millennial","Graduate","Divorced","Alone","21846","1","0","2013-10-22 00:00:00","true","2","20s"
"100867","1958","56","Baby Boomer","Graduate","Married","Partner","81320","0","0","2013-06-02 00:00:00","false","2","50s"
"100868","1970","44","Gen X","Graduate","Divorced","Alone","54137","0","1","2013-08-16 00:00:00","true","2","40s"
"100869","1967","47","Gen X","Graduate","Together","Partner","66825","0","0","2013-07-14 00:00:00","false","2","40s"
"100870","1973","41","Gen X","Graduate","Together","Partner","57100","0","0","2013-04-12 00:00:00","false","2","40s"
"100871","1969","45","Gen X","Graduate","Together","Partner","58917","1","2","2013-03-24 00:00:00","true","5","40s"
"100872","1977","37","Gen X","Graduate","Single","Alone","85072","0","0","2014-09-04 00:00:00","false","1","30s"
"100873","1961","53","Baby Boomer","Graduate","Single","Alone","86429","0","0","2013-11-21 00:00:00","false","1","50s"
"100874","1971","43","Gen X","Graduate","Widow","Alone","45684","1","0","2013-02-12 00:00:00","true","2","40s"
"100875","1974","40","Gen X","Graduate","Together","Partner","47889","1","0","2014-04-01 00:00:00","true","3","40s"
"100876","1986","28","Millennial","PhD","Married","Partner","45921","0","0","2014-10-03 00:00:00","false","2","20s"
"100877","1966","48","Gen X","PhD","Single","Alone","78420","0","0","2013-06-29 00:00:00","false","1","40s"
"100878","1992","22","Millennial","Graduate","Together","Partner","75114","0","0","2013-07-11 00:00:00","false","2","20s"
"100879","1963","51","Baby Boomer","PhD","Widow","Alone","52278","0","1","2013-01-25 00:00:00","true","2","50s"
"100880","1972","42","Gen X","Master","Married","Partner","35641","1","0","2013-07-14 00:00:00","true","3","40s"
"100881","1994","20","Millennial","Graduate","Single","Alone","95529","0","0","2012-03-12 00:00:00","false","1","20s"
"100882","1954","60","Baby Boomer","Graduate","Married","Partner","62820","0","0","2013-11-05 00:00:00","false","2","60s"
"100883","1960","54","Baby Boomer","Master","Together","Partner","73113","0","0","2013-12-26 00:00:00","false","2","50s"
"100884","1954","60","Baby Boomer","Undergraduate","Single","Alone","42607","0","1","2013-11-17 00:00:00","true","2","60s"
"100885","1954","60","Baby Boomer","PhD","Single","Alone","74637","0","0","2013-05-18 00:00:00","false","1","60s"
"100886","1955","59","Baby Boomer","PhD","Together","Partner","46015","1","1","2014-04-13 00:00:00","true","4","50s"
"100887","1993","21","Millennial","Graduate","Single","Alone","72354","0","0","2013-04-17 00:00:00","false","1","20s"
"100888","1969","45","Gen X","Master","Single","Alone","39858","1","0","2013-01-24 00:00:00","true","2","40s"
"100889","1948","66","Baby Boomer","PhD","Married","Partner","34469","1","1","2014-04-05 00:00:00","true","4","60s"
"100890","1986","28","Millennial","Graduate","Together","Partner","83033","1","0","2014-05-18 00:00:00","true","3","20s"
"100891","1979","35","Gen X","Master","Together","Partner","24401","0","0","2012-08-31 00:00:00","false","2","30s"
"100892","1978","36","Gen X","Graduate","Married","Partner","77583","0","0","2014-10-02 00:00:00","false","2","30s"
"100893","1982","32","Millennial","Undergraduate","Single","Alone","74116","0","0","2013-12-30 00:00:00","false","1","30s"
"100894","1976","38","Gen X","PhD","Married","Partner","68397","0","1","2013-11-17 00:00:00","true","3","30s"
"100895","1974","40","Gen X","PhD","Together","Partner","79632","0","0","2014-08-04 00:00:00","false","2","40s"
"100896","1989","25","Millennial","Graduate","Single","Alone","46107","1","0","2014-10-02 00:00:00","true","2","20s"
"100897","1951","63","Baby Boomer","PhD","Single","Alone","64950","0","1","2012-12-08 00:00:00","true","2","60s"
"100898","1989","25","Millennial","High School","Married","Partner","25443","1","0","2012-12-22 00:00:00","true","3","20s"
"100899","1971","43","Gen X","PhD","Together","Partner","32892","1","0","2014-05-25 00:00:00","true","3","40s"
"100900","1971","43","Gen X","Graduate","Together","Partner","71796","0","0","2013-10-24 00:00:00","false","2","40s"
"100901","1970","44","Gen X","PhD","Married","Partner","67536","0","1","2013-05-22 00:00:00","true","3","40s"
"100902","1971","43","Gen X","Graduate","Single","Alone","55239","0","1","2013-07-14 00:00:00","true","2","40s"
"100903","1975","39","Gen X","PhD","Divorced","Alone","60554","1","0","2013-09-08 00:00:00","true","2","30s"
"100904","1952","62","Baby Boomer","Undergraduate","Single","Alone","64831","1","1","2013-10-06 00:00:00","true","3","60s"
"100905","1962","52","Baby Boomer","PhD","Together","Partner","56067","0","1","2013-07-20 00:00:00","true","3","50s"
"100906","1983","31","Millennial","Graduate","Divorced","Alone","82025","0","0","2013-05-28 00:00:00","false","1","30s"
"100907","1953","61","Baby Boomer","Graduate","Together","Partner","94384","0","0","2013-04-03 00:00:00","false","2","60s"
"100908","1986","28","Millennial","High School","Single","Alone","14906","0","0","2012-12-22 00:00:00","false","1","20s"
"100909","1987","27","Millennial","PhD","Married","Partner","51563","0","0","2012-01-10 00:00:00","false","2","20s"
"100910","1982","32","Millennial","Undergraduate","Married","Partner","57937","0","1","2014-02-16 00:00:00","true","3","30s"
"100911","1979","35","Gen X","Graduate","Divorced","Alone","68274","1","1","2013-09-30 00:00:00","true","3","30s"
"100912","1977","37","Gen X","Graduate","Together","Partner","39771","1","0","2013-06-12 00:00:00","true","3","30s"
"100913","1975","39","Gen X","Undergraduate","Divorced","Alone","67893","0","1","2012-01-10 00:00:00","true","2","30s"
"100914","1979","35","Gen X","PhD","Together","Partner","27922","1","0","2014-10-05 00:00:00","true","3","30s"
"100915","1976","38","Gen X","PhD","Together","Partner","52190","1","1","2014-08-05 00:00:00","true","4","30s"
"100916","1973","41","Gen X","Master","Divorced","Alone","44051","1","1","2013-01-29 00:00:00","true","3","40s"
"100917","1971","43","Gen X","PhD","Single","Alone","42767","2","0","2013-11-05 00:00:00","true","3","40s"
"100918","1976","38","Gen X","Master","Together","Partner","46106","1","1","2014-11-05 00:00:00","true","4","30s"
"100919","1976","38","Gen X","PhD","Married","Partner","16927","1","1","2013-10-02 00:00:00","true","4","30s"
"100920","1965","49","Gen X","Graduate","Married","Partner","59754","0","1","2012-01-12 00:00:00","true","3","40s"
"100921","1952","62","Baby Boomer","Graduate","Single","Alone","53700","0","1","2012-08-17 00:00:00","true","2","60s"
"100922","1973","41","Gen X","Graduate","Married","Partner","59041","1","1","2014-07-05 00:00:00","true","4","40s"
"100923","1957","57","Baby Boomer","PhD","Divorced","Alone","54237","0","1","2013-04-27 00:00:00","true","2","50s"
"100924","1967","47","Gen X","Graduate","Divorced","Alone","70647","0","1","2012-09-21 00:00:00","true","2","40s"
"100925","1962","52","Baby Boomer","PhD","Single","Alone","52597","0","1","2014-07-05 00:00:00","true","2","50s"
"100926","1969","45","Gen X","Master","Together","Partner","41021","1","0","2012-12-30 00:00:00","true","3","40s"
"100927","1975","39","Gen X","PhD","Married","Partner","40233","0","1","2013-10-14 00:00:00","true","3","30s"
"100928","1980","34","","Graduate","Married","Partner","50183","1","1","2014-06-25 00:00:00","true","4","30s"
"100929","1959","55","Baby Boomer","Graduate","Together","Partner","54753","0","1","2013-12-09 00:00:00","true","3","50s"
"100930","1973","41","Gen X","Graduate","Married","Partner","92955","0","0","2013-08-19 00:00:00","false","2","40s"
"100931","1973","41","Gen X","Graduate","Married","Partner","33471","1","0","2012-12-10 00:00:00","true","3","40s"
"100932","1974","40","Gen X","PhD","Married","Partner","34596","1","0","2013-04-13 00:00:00","true","3","40s"
"100933","1980","34","","Graduate","Together","Partner","44010","1","0","2012-10-13 00:00:00","true","3","30s"
